id;card_id;price_from;monthly_avg;weekly_avg;daily_avg;available_items;date_id
7117;66;11.45;18.24;18.11;21.7;232.0;28
7118;67;0.49;0.91;0.79;0.89;910.0;28
7119;68;0.04;0.23;0.26;0.31;1818.0;28
7120;69;39.94;43.36;41.91;40.92;153.0;28
7121;70;20.0;21.65;22.06;21.0;201.0;28
7122;71;0.09;0.29;0.37;0.25;2144.0;28
7123;72;0.02;0.19;0.23;0.2;1832.0;28
7124;73;0.1;0.34;0.3;0.35;1340.0;28
7125;74;0.01;0.14;0.11;0.02;3598.0;28
7126;75;1.4;2.26;2.27;1.5;913.0;28
7127;76;0.05;0.18;0.16;0.15;2004.0;28
7128;77;0.09;0.3;0.29;0.21;1758.0;28
7129;78;0.05;0.31;0.29;0.39;1858.0;28
7130;79;0.01;0.13;0.08;0.1;2868.0;28
7131;80;0.01;0.12;0.13;0.15;2621.0;28
7132;81;0.02;0.16;0.18;0.25;1933.0;28
7133;82;0.01;0.07;0.09;0.05;4387.0;28
7134;83;0.02;0.1;0.06;0.05;3579.0;28
7135;84;0.02;0.13;0.07;0.05;2700.0;28
7136;85;4.44;6.22;6.68;6.0;332.0;28
7137;86;0.19;0.46;0.35;0.32;1080.0;28
7138;87;0.05;0.31;0.27;0.1;2029.0;28
7139;88;0.01;0.13;0.13;0.17;2409.0;28
7140;89;0.02;0.18;0.13;0.14;1945.0;28
7141;90;1.9;2.76;2.71;3.0;404.0;28
7142;91;0.02;0.14;0.14;0.05;3439.0;28
7143;92;16.88;20.18;20.93;21.5;219.0;28
7144;93;0.02;0.08;0.14;0.29;2706.0;28
7145;94;0.01;0.05;0.03;0.05;5082.0;28
7146;95;5.0;6.53;5.7;5.7;636.0;28
7147;96;0.01;0.16;0.18;0.05;2793.0;28
7148;97;0.01;0.1;0.1;0.02;4639.0;28
7149;98;0.02;0.13;0.12;0.1;2300.0;28
7150;99;0.08;0.41;0.28;0.28;894.0;28
7151;100;1.0;1.85;1.7;2.0;1067.0;28
7152;101;0.01;0.13;0.14;0.2;2416.0;28
7153;102;0.02;0.11;0.06;0.05;2717.0;28
7154;103;0.02;0.08;0.1;0.02;2513.0;28
7155;104;0.01;0.08;0.07;0.02;4802.0;28
7156;105;1.3;2.14;1.65;1.37;527.0;28
7157;106;0.02;0.12;0.11;0.12;2528.0;28
7158;107;0.01;0.11;0.1;0.05;3102.0;28
7159;108;0.01;0.11;0.07;0.05;2752.0;28
7160;109;0.05;0.13;0.15;0.14;2699.0;28
7161;110;0.01;0.21;0.19;0.05;1672.0;28
7162;111;0.01;0.06;0.03;0.02;5005.0;28
7163;112;0.02;0.13;0.08;0.02;2659.0;28
7164;113;0.01;0.05;0.05;0.05;4524.0;28
7165;114;0.02;0.13;0.16;0.05;2452.0;28
7166;115;0.01;0.1;0.11;0.12;2167.0;28
7167;116;0.02;0.11;0.11;0.05;2801.0;28
7168;117;1.2;1.74;1.57;1.5;865.0;28
7169;118;0.01;0.14;0.14;0.25;2476.0;28
7170;119;0.01;0.12;0.1;0.15;3054.0;28
7171;120;0.01;0.1;0.09;0.01;4983.0;28
7172;121;0.01;0.11;0.13;0.25;3311.0;28
7173;122;0.02;0.13;0.14;0.15;2753.0;28
7174;123;0.01;0.05;0.05;0.25;4617.0;28
7175;124;0.01;0.13;0.11;0.08;3171.0;28
7176;125;0.01;0.03;0.03;0.02;4903.0;28
7177;126;0.01;0.03;0.03;0.02;4781.0;28
7178;127;0.01;0.06;0.06;0.02;4965.0;28
7179;128;0.02;0.06;0.04;0.1;2913.0;28
7180;129;0.02;0.24;0.11;0.19;1046.0;28
7181;130;0.05;0.28;0.3;0.19;960.0;28
7182;131;0.01;0.08;0.09;0.05;4926.0;28
7183;132;0.1;0.27;0.21;0.3;1722.0;28
7184;133;0.01;0.05;0.05;0.05;4897.0;28
7185;134;0.01;0.09;0.13;0.92;2906.0;28
7186;135;0.02;0.13;0.17;0.08;1952.0;28
7187;136;0.01;0.05;0.06;0.02;4625.0;28
7188;137;0.01;0.04;0.05;0.04;4895.0;28
7189;138;0.01;0.05;0.03;0.15;4989.0;28
7190;139;0.02;0.12;0.13;0.15;2710.0;28
7191;140;0.01;0.04;0.08;0.01;4904.0;28
7192;141;0.01;0.07;0.08;0.15;2771.0;28
7193;142;0.02;0.06;0.06;0.11;2850.0;28
7194;143;0.02;0.11;0.09;0.05;3251.0;28
7195;144;0.02;0.07;0.11;0.05;2756.0;28
7196;145;0.01;0.06;0.07;0.02;4852.0;28
7197;146;0.02;0.07;0.08;0.09;2676.0;28
7198;147;0.02;0.09;0.13;0.06;2779.0;28
7199;148;0.01;0.02;0.02;0.06;2952.0;28
7200;149;0.01;0.04;0.02;0.02;5503.0;28
7201;150;0.01;0.09;0.14;0.29;2949.0;28
7202;151;0.01;0.05;0.03;0.02;2898.0;28
7203;152;0.01;0.07;0.06;0.02;2824.0;28
7204;153;0.01;0.06;0.04;0.04;4917.0;28
7205;154;0.01;0.07;0.1;0.02;5767.0;28
7206;155;0.01;0.08;0.11;0.01;5048.0;28
7207;156;0.01;0.03;0.03;0.02;4979.0;28
7208;157;0.02;0.11;0.12;0.02;2715.0;28
7209;158;0.01;0.06;0.07;0.03;4868.0;28
7210;159;0.02;0.06;0.06;0.02;2876.0;28
7211;160;0.01;0.04;0.03;0.04;4945.0;28
7212;161;0.01;0.05;0.07;0.05;4974.0;28
7213;162;0.01;0.06;0.05;0.02;3016.0;28
7214;163;0.02;0.07;0.11;0.05;2983.0;28
7215;164;0.01;0.06;0.08;0.05;4733.0;28
7216;165;0.01;0.06;0.05;0.1;5053.0;28
7217;166;0.01;0.04;0.02;0.02;4863.0;28
7218;167;0.01;0.1;0.12;0.06;2689.0;28
7219;168;0.02;0.11;0.07;0.15;2939.0;28
7220;169;0.01;0.08;0.08;0.02;4994.0;28
7221;170;0.01;0.06;0.08;0.02;5049.0;28
7222;171;0.01;0.04;0.11;0.04;4852.0;28
7223;172;0.01;0.04;0.02;0.04;4883.0;28
7224;173;0.01;0.03;0.09;0.02;4945.0;28
7225;174;0.01;0.05;0.07;0.1;4905.0;28
7226;175;0.01;0.08;0.07;0.12;4686.0;28
7227;176;0.01;0.09;0.11;0.12;2647.0;28
7228;177;0.01;0.06;0.02;0.02;5406.0;28
7229;178;0.01;0.05;0.08;0.04;4963.0;28
7230;179;0.01;0.05;0.04;0.02;4879.0;28
7231;180;0.01;0.06;0.06;0.06;2889.0;28
7232;181;0.01;0.04;0.06;0.02;4928.0;28
7233;182;0.01;0.04;0.05;0.02;4925.0;28
7234;183;0.02;0.04;0.07;0.15;2974.0;28
7235;184;0.01;0.02;0.05;0.02;4894.0;28
7236;185;0.01;0.03;0.03;0.05;2948.0;28
7237;186;0.01;0.04;0.08;0.05;5267.0;28
7238;187;0.01;0.07;0.09;0.06;2836.0;28
7239;188;0.01;0.03;0.04;0.02;5026.0;28
7240;189;0.01;0.04;0.05;0.05;2988.0;28
7241;190;0.01;0.02;0.02;0.02;4898.0;28
7242;191;0.01;0.03;0.02;0.02;5170.0;28
7243;192;0.02;0.04;0.04;0.02;2964.0;28
7244;193;0.01;0.05;0.07;0.04;4888.0;28
7245;194;0.02;0.07;0.06;0.05;2887.0;28
7246;195;0.01;0.03;0.05;0.02;4869.0;28
7247;196;0.01;0.04;0.07;0.04;4935.0;28
7248;197;0.01;0.05;0.04;0.02;2961.0;28
7249;198;0.01;0.06;0.05;0.02;5020.0;28
7250;199;0.01;0.03;0.02;0.02;4922.0;28
7251;200;0.02;0.05;0.06;0.1;2868.0;28
7252;201;0.02;0.08;0.05;0.02;2865.0;28
7253;202;0.01;0.04;0.04;0.05;2941.0;28
7254;203;0.01;0.03;0.03;0.02;4957.0;28
7255;204;0.01;0.02;0.03;0.02;4927.0;28
7256;205;0.01;0.03;0.04;0.02;5128.0;28
7257;206;0.02;0.08;0.07;0.02;3041.0;28
7258;207;0.01;0.09;0.06;0.02;3029.0;28
7259;208;0.02;0.1;0.1;0.15;3037.0;28
7260;209;0.02;0.08;0.09;0.1;2892.0;28
7261;210;0.01;0.04;0.02;0.02;4928.0;28
7262;211;0.01;0.12;0.05;0.01;4933.0;28
7263;212;0.01;0.06;0.07;0.03;4958.0;28
7264;213;0.02;0.07;0.09;0.06;3022.0;28
7265;214;0.01;0.04;0.12;0.02;4938.0;28
7266;215;0.02;0.1;0.12;0.06;2985.0;28
7267;216;0.01;0.09;0.08;0.06;2989.0;28
7268;217;0.01;0.05;0.08;0.19;5071.0;28
7269;218;0.01;0.03;0.03;0.02;4927.0;28
7270;219;0.01;0.04;0.04;0.1;4936.0;28
7271;220;0.01;0.05;0.03;0.05;4739.0;28
7272;221;0.01;0.02;0.03;0.02;4932.0;28
7273;222;0.01;0.06;0.06;0.06;2920.0;28
7274;223;0.01;0.04;0.04;0.06;2938.0;28
7275;224;0.01;0.06;0.08;0.14;5105.0;28
7276;225;0.01;0.04;0.04;0.05;4831.0;28
7277;226;0.01;0.02;0.02;0.02;4840.0;28
7278;227;0.01;0.04;0.04;0.04;4971.0;28
7279;228;0.01;0.05;0.05;0.11;3047.0;28
7280;229;0.01;0.03;0.03;0.02;4975.0;28
7281;230;0.01;0.04;0.04;0.02;4833.0;28
7282;231;0.01;0.03;0.03;0.05;2878.0;28
7283;232;0.01;0.03;0.02;0.02;4917.0;28
7284;233;0.01;0.04;0.06;0.02;5043.0;28
7285;234;0.01;0.04;0.03;0.02;5074.0;28
7286;235;0.01;0.05;0.07;0.02;5345.0;28
7287;236;0.01;0.03;0.02;0.02;5027.0;28
7288;237;0.01;0.05;0.09;0.01;5165.0;28
7289;238;0.01;0.05;0.15;0.02;5006.0;28
7290;239;0.01;0.04;0.06;0.02;5032.0;28
7291;240;0.01;0.05;0.07;0.02;4968.0;28
7292;241;0.01;0.04;0.02;0.02;4958.0;28
7293;242;0.01;0.03;0.05;0.02;4950.0;28
7294;243;0.01;0.07;0.02;0.02;5027.0;28
7295;244;0.01;0.04;0.02;0.02;4839.0;28
7296;245;0.01;0.03;0.03;0.02;4875.0;28
7297;246;0.01;0.03;0.03;0.03;4958.0;28
7298;247;0.01;0.03;0.03;0.05;5014.0;28
7299;248;0.01;0.02;0.02;0.02;4863.0;28
7300;249;0.01;0.04;0.03;0.02;4764.0;28
7301;250;0.02;0.04;0.04;0.03;2942.0;28
7302;251;0.01;0.03;0.02;0.02;4949.0;28
7303;252;0.01;0.02;0.02;0.02;4877.0;28
7304;253;0.01;0.03;0.04;0.02;4942.0;28
7305;254;0.01;0.03;0.04;0.05;2901.0;28
7306;255;0.01;0.05;0.08;0.1;4852.0;28
7307;256;0.01;0.03;0.05;0.05;5006.0;28
7308;257;0.01;0.03;0.04;0.02;4834.0;28
7309;258;0.01;0.03;0.03;0.02;4898.0;28
7310;259;0.01;0.04;0.03;0.02;4973.0;28
7311;260;0.01;0.02;0.05;0.02;4988.0;28
7312;261;0.01;0.02;0.03;0.02;4925.0;28
7313;262;0.01;0.02;0.03;0.02;5016.0;28
7314;263;31.56;33.27;36.55;32.85;42.0;28
7315;264;17.0;19.11;19.25;17.49;42.0;28
7316;1;0.25;0.97;0.95;0.87;1167.0;29
7317;2;0.02;0.23;0.27;0.22;2172.0;29
7318;3;0.1;0.38;0.38;0.4;1370.0;29
7319;4;1.45;2.54;2.38;1.88;296.0;29
7320;5;9.99;12.94;12.42;12.43;245.0;29
7321;6;0.02;0.39;0.4;0.5;1057.0;29
7322;7;0.15;0.86;0.96;1.02;373.0;29
7323;8;0.01;0.1;0.11;0.09;7098.0;29
7324;9;0.01;0.11;0.1;0.15;4444.0;29
7325;10;0.1;0.4;0.42;0.58;1168.0;29
7326;11;27.5;29.06;28.12;27.68;158.0;29
7327;12;5.99;7.98;8.03;8.7;229.0;29
7328;13;0.05;0.8;0.68;0.56;426.0;29
7329;14;0.15;0.53;0.49;0.34;769.0;29
7330;15;3.99;5.18;5.34;5.95;360.0;29
7331;16;0.34;1.02;0.84;1.23;2069.0;29
7332;17;1.75;2.43;2.48;2.13;351.0;29
7333;18;5.99;7.63;8.8;9.14;253.0;29
7334;19;0.1;0.49;0.5;0.42;906.0;29
7335;20;7.99;10.4;10.5;10.46;277.0;29
7336;21;0.8;1.46;1.43;1.1;248.0;29
7337;22;1.1;1.83;1.67;1.39;395.0;29
7338;23;0.19;0.79;0.68;0.49;537.0;29
7339;24;20.0;23.57;23.72;24.97;135.0;29
7340;25;17.0;20.24;20.98;19.66;142.0;29
7341;26;1.4;2.4;2.4;2.75;452.0;29
7342;27;1.99;3.18;3.35;3.49;217.0;29
7343;28;0.02;0.12;0.13;0.05;3769.0;29
7344;29;1.0;2.08;1.8;1.86;431.0;29
7345;30;1.6;2.88;3.77;2.35;361.0;29
7346;31;10.0;14.99;15.73;16.5;272.0;29
7347;32;7.0;12.57;12.33;11.94;257.0;29
7348;33;2.99;5.03;4.76;4.62;250.0;29
7349;34;1.65;3.28;3.5;2.99;393.0;29
7350;35;3.0;5.49;5.14;4.75;309.0;29
7351;36;3.48;4.38;4.52;3.9;402.0;29
7352;37;0.01;0.15;0.07;0.1;3699.0;29
7353;38;0.95;2.17;2.23;3.17;289.0;29
7354;39;0.15;0.77;0.76;0.39;611.0;29
7355;40;0.15;0.63;0.52;0.49;619.0;29
7356;41;0.1;0.32;0.28;0.2;1597.0;29
7357;42;4.9;5.79;6.12;6.2;336.0;29
7358;43;0.1;0.49;0.4;0.41;1380.0;29
7359;44;0.01;0.1;0.07;0.08;4019.0;29
7360;45;9.99;11.74;11.84;11.0;372.0;29
7361;46;0.1;0.42;0.39;0.53;1137.0;29
7362;47;0.12;0.48;0.33;0.1;1200.0;29
7363;48;0.02;0.31;0.28;0.24;1738.0;29
7364;49;0.08;0.34;0.37;0.22;1273.0;29
7365;50;0.2;1.03;1.14;1.06;325.0;29
7366;51;21.0;25.34;25.58;22.0;210.0;29
7367;52;0.02;0.17;0.14;0.15;3173.0;29
7368;53;4.3;8.82;9.41;9.22;145.0;29
7369;54;0.01;0.08;0.05;0.04;5184.0;29
7370;55;0.02;0.18;0.18;0.26;3012.0;29
7371;56;0.95;1.68;1.65;2.48;514.0;29
7372;57;0.02;0.17;0.2;0.18;2157.0;29
7373;58;0.02;0.16;0.24;0.3;1864.0;29
7374;59;4.5;7.62;8.0;7.5;234.0;29
7375;60;0.09;0.28;0.24;0.35;1843.0;29
7376;61;0.02;0.12;0.1;0.15;3395.0;29
7377;62;22.0;27.49;27.36;20.99;167.0;29
7378;63;1.5;2.67;3.02;2.66;219.0;29
7379;64;0.09;0.41;0.4;0.75;1381.0;29
7380;65;0.08;0.28;0.16;0.1;1561.0;29
7381;66;10.45;18.12;17.89;17.23;232.0;29
7382;67;0.49;0.9;0.81;0.81;910.0;29
7383;68;0.04;0.23;0.28;0.28;1801.0;29
7384;69;38.94;43.36;41.91;40.92;149.0;29
7385;70;20.0;21.84;21.4;21.5;201.0;29
7386;71;0.09;0.3;0.41;0.26;2136.0;29
7387;72;0.02;0.19;0.21;0.04;1834.0;29
7388;73;0.1;0.34;0.36;0.5;1340.0;29
7389;74;0.01;0.14;0.12;0.24;3583.0;29
7390;75;1.4;2.27;2.28;1.98;907.0;29
7391;76;0.05;0.18;0.16;0.15;2004.0;29
7392;77;0.09;0.3;0.32;0.5;1758.0;29
7393;78;0.05;0.31;0.3;0.19;1858.0;29
7394;79;0.01;0.13;0.08;0.1;2868.0;29
7395;80;0.01;0.12;0.13;0.15;2614.0;29
7396;81;0.02;0.16;0.18;0.15;1936.0;29
7397;82;0.01;0.07;0.09;0.05;4350.0;29
7398;83;0.02;0.1;0.06;0.05;3558.0;29
7399;84;0.02;0.13;0.07;0.05;2703.0;29
7400;85;4.44;6.22;6.68;6.0;332.0;29
7401;86;0.19;0.46;0.35;0.32;1077.0;29
7402;87;0.05;0.31;0.27;0.1;2023.0;29
7403;88;0.01;0.13;0.13;0.14;2400.0;29
7404;89;0.02;0.18;0.14;0.2;1955.0;29
7405;90;1.9;2.76;2.71;3.0;404.0;29
7406;91;0.02;0.14;0.14;0.05;3434.0;29
7407;92;15.88;20.31;19.64;20.5;218.0;29
7408;93;0.02;0.09;0.08;0.02;2710.0;29
7409;94;0.01;0.05;0.03;0.04;5082.0;29
7410;95;5.0;6.31;5.68;6.0;633.0;29
7411;96;0.01;0.16;0.18;0.05;2793.0;29
7412;97;0.01;0.1;0.1;0.02;4642.0;29
7413;98;0.02;0.13;0.12;0.1;2300.0;29
7414;99;0.08;0.41;0.28;0.28;894.0;29
7415;100;1.0;1.85;1.7;2.0;1065.0;29
7416;101;0.01;0.12;0.14;0.05;2416.0;29
7417;102;0.02;0.11;0.06;0.05;2716.0;29
7418;103;0.02;0.08;0.1;0.02;2510.0;29
7419;104;0.01;0.08;0.07;0.1;4820.0;29
7420;105;1.3;2.14;1.65;1.37;527.0;29
7421;106;0.02;0.12;0.11;0.1;2531.0;29
7422;107;0.01;0.11;0.1;0.05;3093.0;29
7423;108;0.01;0.11;0.07;0.05;2752.0;29
7424;109;0.05;0.13;0.15;0.14;2692.0;29
7425;110;0.01;0.24;0.22;0.29;1672.0;29
7426;111;0.01;0.06;0.03;0.06;4964.0;29
7427;112;0.02;0.13;0.08;0.04;2659.0;29
7428;113;0.01;0.05;0.05;0.05;4524.0;29
7429;114;0.02;0.13;0.16;0.05;2452.0;29
7430;115;0.01;0.1;0.11;0.12;2167.0;29
7431;116;0.02;0.11;0.11;0.05;2796.0;29
7432;117;1.2;1.74;1.57;1.5;865.0;29
7433;118;0.01;0.14;0.14;0.25;2476.0;29
7434;119;0.01;0.12;0.09;0.1;3054.0;29
7435;120;0.01;0.1;0.07;0.04;4948.0;29
7436;121;0.01;0.11;0.12;0.05;3311.0;29
7437;122;0.02;0.13;0.14;0.15;2753.0;29
7438;123;0.01;0.05;0.05;0.25;4617.0;29
7439;124;0.01;0.13;0.11;0.1;3171.0;29
7440;125;0.01;0.03;0.03;0.02;4869.0;29
7441;126;0.01;0.03;0.03;0.02;4742.0;29
7442;127;0.01;0.06;0.06;0.02;4952.0;29
7443;128;0.02;0.06;0.05;0.02;2913.0;29
7444;129;0.02;0.24;0.11;0.19;1048.0;29
7445;130;0.05;0.29;0.33;0.5;961.0;29
7446;131;0.01;0.08;0.09;0.05;4877.0;29
7447;132;0.1;0.27;0.23;0.25;1713.0;29
7448;133;0.01;0.05;0.05;0.05;4846.0;29
7449;134;0.01;0.09;0.14;0.12;2906.0;29
7450;135;0.02;0.13;0.17;0.08;1952.0;29
7451;136;0.01;0.05;0.06;0.02;4625.0;29
7452;137;0.01;0.04;0.05;0.04;4871.0;29
7453;138;0.01;0.05;0.03;0.15;4989.0;29
7454;139;0.02;0.12;0.13;0.15;2710.0;29
7455;140;0.01;0.04;0.09;0.15;4904.0;29
7456;141;0.01;0.07;0.08;0.15;2771.0;29
7457;142;0.02;0.06;0.06;0.11;2843.0;29
7458;143;0.02;0.11;0.09;0.05;3251.0;29
7459;144;0.02;0.07;0.11;0.05;2757.0;29
7460;145;0.01;0.06;0.07;0.02;4811.0;29
7461;146;0.02;0.07;0.11;0.29;2676.0;29
7462;147;0.02;0.09;0.13;0.06;2771.0;29
7463;148;0.01;0.02;0.02;0.06;2952.0;29
7464;149;0.01;0.04;0.02;0.02;5464.0;29
7465;150;0.01;0.09;0.14;0.29;2948.0;29
7466;151;0.01;0.05;0.03;0.02;2898.0;29
7467;152;0.01;0.07;0.06;0.02;2818.0;29
7468;153;0.01;0.06;0.04;0.04;4894.0;29
7469;154;0.01;0.07;0.11;0.15;5753.0;29
7470;155;0.01;0.08;0.11;0.01;5046.0;29
7471;156;0.01;0.03;0.03;0.02;4979.0;29
7472;157;0.02;0.11;0.12;0.02;2715.0;29
7473;158;0.01;0.06;0.07;0.03;4852.0;29
7474;159;0.02;0.06;0.06;0.02;2871.0;29
7475;160;0.01;0.04;0.03;0.04;4926.0;29
7476;161;0.01;0.05;0.07;0.05;4959.0;29
7477;162;0.01;0.06;0.05;0.02;3006.0;29
7478;163;0.02;0.07;0.11;0.05;2983.0;29
7479;164;0.01;0.06;0.08;0.05;4733.0;29
7480;165;0.01;0.06;0.05;0.1;5053.0;29
7481;166;0.01;0.04;0.02;0.02;4863.0;29
7482;167;0.01;0.11;0.12;0.15;2689.0;29
7483;168;0.02;0.11;0.07;0.15;2939.0;29
7484;169;0.01;0.08;0.08;0.02;4959.0;29
7485;170;0.01;0.06;0.08;0.02;5006.0;29
7486;171;0.01;0.04;0.11;0.04;4806.0;29
7487;172;0.01;0.04;0.02;0.04;4883.0;29
7488;173;0.01;0.03;0.09;0.02;4945.0;29
7489;174;0.01;0.05;0.07;0.1;4853.0;29
7490;175;0.01;0.08;0.07;0.12;4686.0;29
7491;176;0.01;0.09;0.11;0.12;2647.0;29
7492;177;0.01;0.06;0.02;0.02;5425.0;29
7493;178;0.01;0.05;0.08;0.04;4963.0;29
7494;179;0.01;0.05;0.04;0.02;4835.0;29
7495;180;0.01;0.06;0.06;0.06;2880.0;29
7496;181;0.01;0.04;0.06;0.02;4928.0;29
7497;182;0.01;0.04;0.05;0.02;4925.0;29
7498;183;0.02;0.04;0.07;0.15;2974.0;29
7499;184;0.01;0.02;0.05;0.02;4894.0;29
7500;185;0.01;0.03;0.03;0.05;2944.0;29
7501;186;0.01;0.04;0.08;0.05;5226.0;29
7502;187;0.01;0.07;0.09;0.06;2836.0;29
7503;188;0.01;0.03;0.04;0.02;5026.0;29
7504;189;0.01;0.04;0.05;0.05;2988.0;29
7505;190;0.01;0.02;0.02;0.02;4848.0;29
7506;191;0.01;0.03;0.02;0.02;5142.0;29
7507;192;0.02;0.04;0.04;0.02;2964.0;29
7508;193;0.01;0.05;0.07;0.04;4888.0;29
7509;194;0.02;0.07;0.06;0.05;2887.0;29
7510;195;0.01;0.03;0.05;0.02;4869.0;29
7511;196;0.01;0.04;0.07;0.04;4897.0;29
7512;197;0.01;0.05;0.04;0.02;2961.0;29
7513;198;0.01;0.06;0.05;0.02;5020.0;29
7514;199;0.01;0.03;0.02;0.02;4922.0;29
7515;200;0.02;0.05;0.06;0.1;2868.0;29
7516;201;0.02;0.08;0.05;0.02;2865.0;29
7517;202;0.01;0.04;0.04;0.05;2941.0;29
7518;203;0.01;0.03;0.03;0.02;4907.0;29
7519;204;0.01;0.02;0.03;0.02;4927.0;29
7520;205;0.01;0.03;0.04;0.02;5081.0;29
7521;206;0.02;0.08;0.07;0.02;3041.0;29
7522;207;0.01;0.09;0.06;0.02;3029.0;29
7523;208;0.02;0.1;0.1;0.15;3037.0;29
7524;209;0.02;0.08;0.09;0.1;2892.0;29
7525;210;0.01;0.04;0.02;0.02;4928.0;29
7526;211;0.01;0.12;0.05;0.15;4885.0;29
7527;212;0.01;0.06;0.07;0.03;4958.0;29
7528;213;0.02;0.07;0.09;0.06;3022.0;29
7529;214;0.01;0.04;0.12;0.02;4938.0;29
7530;215;0.02;0.09;0.1;0.05;2985.0;29
7531;216;0.01;0.09;0.08;0.06;2989.0;29
7532;217;0.01;0.05;0.08;0.19;5071.0;29
7533;218;0.01;0.03;0.03;0.02;4884.0;29
7534;219;0.01;0.04;0.04;0.1;4891.0;29
7535;220;0.01;0.05;0.03;0.05;4739.0;29
7536;221;0.01;0.02;0.03;0.02;4883.0;29
7537;222;0.01;0.06;0.06;0.06;2920.0;29
7538;223;0.01;0.04;0.04;0.06;2938.0;29
7539;224;0.01;0.06;0.08;0.14;5105.0;29
7540;225;0.01;0.04;0.04;0.05;4779.0;29
7541;226;0.01;0.02;0.02;0.02;4840.0;29
7542;227;0.01;0.04;0.04;0.04;4925.0;29
7543;228;0.01;0.05;0.05;0.11;3043.0;29
7544;229;0.01;0.03;0.03;0.02;4926.0;29
7545;230;0.01;0.04;0.04;0.02;4833.0;29
7546;231;0.01;0.03;0.03;0.05;2878.0;29
7547;232;0.01;0.03;0.02;0.02;4917.0;29
7548;233;0.01;0.04;0.06;0.02;5043.0;29
7549;234;0.01;0.04;0.03;0.02;5028.0;29
7550;235;0.01;0.05;0.07;0.02;5305.0;29
7551;236;0.01;0.03;0.02;0.02;5027.0;29
7552;237;0.01;0.05;0.09;0.01;5123.0;29
7553;238;0.01;0.05;0.15;0.02;4970.0;29
7554;239;0.01;0.04;0.06;0.02;5032.0;29
7555;240;0.01;0.05;0.07;0.02;4968.0;29
7556;241;0.01;0.04;0.02;0.02;4958.0;29
7557;242;0.01;0.03;0.05;0.02;4910.0;29
7558;243;0.01;0.07;0.02;0.02;4982.0;29
7559;244;0.01;0.04;0.02;0.02;4784.0;29
7560;245;0.01;0.03;0.03;0.02;4875.0;29
7561;246;0.01;0.03;0.03;0.03;4958.0;29
7562;247;0.01;0.03;0.03;0.05;5014.0;29
7563;248;0.01;0.02;0.02;0.02;4863.0;29
7564;249;0.01;0.04;0.03;0.02;4764.0;29
7565;250;0.02;0.04;0.04;0.03;2942.0;29
7566;251;0.01;0.03;0.02;0.02;4909.0;29
7567;252;0.01;0.02;0.02;0.02;4877.0;29
7568;253;0.01;0.03;0.04;0.02;4895.0;29
7569;254;0.01;0.03;0.04;0.05;2897.0;29
7570;255;0.01;0.05;0.08;0.1;4852.0;29
7571;256;0.01;0.03;0.05;0.05;4957.0;29
7572;257;0.01;0.03;0.04;0.02;4792.0;29
7573;258;0.01;0.03;0.03;0.02;4875.0;29
7574;259;0.01;0.04;0.03;0.02;4973.0;29
7575;260;0.01;0.02;0.05;0.02;4988.0;29
7576;261;0.01;0.02;0.03;0.02;4912.0;29
7577;262;0.01;0.02;0.03;0.02;5016.0;29
7578;263;31.56;33.27;36.55;32.85;42.0;29
7579;264;17.0;19.11;19.25;17.49;42.0;29
7580;1;0.09;0.97;0.95;0.87;1167.0;30
7581;2;0.02;0.23;0.27;0.22;2172.0;30
7582;3;0.1;0.38;0.38;0.4;1370.0;30
7583;4;1.35;2.54;2.38;1.88;296.0;30
7584;5;9.99;12.94;12.42;12.43;245.0;30
7585;6;0.02;0.39;0.4;0.5;1053.0;30
7586;7;0.15;0.86;0.96;1.02;373.0;30
7587;8;0.01;0.1;0.11;0.09;7096.0;30
7588;9;0.01;0.11;0.1;0.15;4425.0;30
7589;10;0.1;0.4;0.42;0.58;1168.0;30
7590;11;27.99;29.06;28.12;27.68;158.0;30
7591;12;5.0;7.98;8.03;8.7;229.0;30
7592;13;0.05;0.8;0.68;0.56;426.0;30
7593;14;0.15;0.53;0.49;0.34;769.0;30
7594;15;3.99;5.18;5.34;5.95;360.0;30
7595;16;0.34;1.02;0.84;1.23;2069.0;30
7596;17;1.75;2.43;2.48;2.13;365.0;30
7597;18;5.99;7.63;8.8;9.14;251.0;30
7598;19;0.1;0.49;0.5;0.42;906.0;30
7599;20;8.99;10.4;10.5;10.46;274.0;30
7600;21;0.8;1.46;1.43;1.1;254.0;30
7601;22;1.1;1.83;1.67;1.39;395.0;30
7602;23;0.19;0.79;0.68;0.49;537.0;30
7603;24;20.0;23.57;23.72;24.97;135.0;30
7604;25;17.0;20.24;20.98;19.66;144.0;30
7605;26;1.4;2.4;2.4;2.75;452.0;30
7606;27;1.99;3.18;3.35;3.49;219.0;30
7607;28;0.02;0.12;0.13;0.05;3769.0;30
7608;29;1.0;2.08;1.8;1.86;431.0;30
7609;30;1.6;2.88;3.77;2.35;359.0;30
7610;31;10.0;14.99;15.73;16.5;272.0;30
7611;32;8.0;12.57;12.33;11.94;257.0;30
7612;33;2.99;5.03;4.76;4.62;250.0;30
7613;34;1.5;3.28;3.5;2.99;386.0;30
7614;35;3.0;5.49;5.14;4.75;309.0;30
7615;36;3.48;4.38;4.52;3.9;402.0;30
7616;37;0.01;0.15;0.07;0.1;3699.0;30
7617;38;0.95;2.17;2.23;3.17;289.0;30
7618;39;0.15;0.77;0.76;0.39;611.0;30
